GOID	TERM
GO:0051619	inhibition of histamine uptake
GO:2000562	negative regulation of CD4-positive, alpha-beta T cell proliferation
GO:0001929	negative regulation of exocyst assembly
GO:1903390	positive regulation of synaptic vesicle uncoating
GO:0070955	negative regulation of neutrophil mediated killing of symbiont cell
GO:0014739	positive regulation of muscle hyperplasia
GO:1904077	negative regulation of estrogen biosynthetic process
GO:0110089	regulation of hippocampal neuron apoptotic process
GO:1901191	negative regulation of formation of translation initiation ternary complex
GO:1905210	regulation of fibroblast chemotaxis
GO:0150078	positive regulation of neuroinflammatory response
GO:1904704	positive regulation of protein localization to adherens junction
GO:0060570	negative regulation of peptide hormone processing
GO:0070587	regulation of cell-cell adhesion involved in gastrulation
GO:1901332	negative regulation of lateral root development
GO:0031948	positive regulation of glucocorticoid biosynthetic process
GO:0051394	regulation of nerve growth factor receptor activity
GO:2001018	negative regulation of retrograde axon cargo transport
GO:1903086	negative regulation of sinapate ester biosynthetic process
GO:1904590	negative regulation of protein import
GO:1905749	regulation of endosome to plasma membrane protein transport
GO:1905564	positive regulation of vascular endothelial cell proliferation
GO:0150032	positive regulation of protein localization to lysosome
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway
GO:0062038	positive regulation of pheromone response MAPK cascade
GO:0007191	adenylate cyclase-activating dopamine receptor signaling pathway
GO:1904910	regulation of establishment of RNA localization to telomere
GO:2000260	regulation of blood coagulation, common pathway
GO:0007564	regulation of chitin-based cuticle tanning
GO:0072304	regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis
GO:1904991	negative regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway
GO:1905868	regulation of 3'-UTR-mediated mRNA stabilization
GO:0051709	regulation of killing of cells of another organism
GO:1904689	negative regulation of cytoplasmic translational initiation
GO:1904985	negative regulation of quinolinate biosynthetic process
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol
GO:2000989	negative regulation of hemicellulose catabolic process
GO:1903519	regulation of mammary gland involution
GO:0030518	nuclear receptor-mediated steroid hormone signaling pathway
GO:2000478	positive regulation of metanephric podocyte development
GO:1900907	positive regulation of hexadecanal metabolic process
GO:0031569	mitotic G2 cell size control checkpoint signaling
GO:0032740	positive regulation of interleukin-17 production
GO:2001200	positive regulation of dendritic cell differentiation
GO:0045304	regulation of establishment of competence for transformation
GO:0030839	regulation of intermediate filament polymerization
GO:1903730	regulation of phosphatidate phosphatase activity
GO:1903659	regulation of complement-dependent cytotoxicity
GO:0048520	positive regulation of behavior
GO:0048385	regulation of retinoic acid receptor signaling pathway
GO:1905775	negative regulation of DNA helicase activity
GO:2000427	positive regulation of apoptotic cell clearance
GO:1905580	positive regulation of ERBB3 signaling pathway
GO:0180039	regulation of pheromone response MAPK cascade
GO:1904582	positive regulation of intracellular mRNA localization
GO:1903330	negative regulation of iron-sulfur cluster assembly
GO:0010969	regulation of pheromone-dependent signal transduction involved in conjugation with cellular fusion
GO:0034161	positive regulation of toll-like receptor 8 signaling pathway
GO:2000798	negative regulation of amniotic stem cell differentiation
GO:0045628	regulation of T-helper 2 cell differentiation
GO:0052042	symbiont-mediated activation of host programmed cell death
GO:0007274	neuromuscular synaptic transmission
GO:0051214	RNAi-mediated antiviral immunity against RNA virus
GO:0001996	positive regulation of heart rate by epinephrine-norepinephrine
GO:2000114	regulation of establishment of cell polarity
GO:0030710	regulation of border follicle cell delamination
GO:0045921	positive regulation of exocytosis
GO:0002836	positive regulation of response to tumor cell
GO:0075318	regulation of ascus development
GO:0071073	positive regulation of phospholipid biosynthetic process
GO:0002897	positive regulation of central B cell tolerance induction
GO:2001204	regulation of osteoclast development
GO:0062224	positive regulation of somatic muscle development
GO:0033674	positive regulation of kinase activity
GO:1900030	regulation of pectin biosynthetic process
GO:0075265	positive regulation of oogonium development
GO:1903895	negative regulation of IRE1-mediated unfolded protein response
GO:1904942	regulation of cardiac ventricle formation
GO:0070249	positive regulation of natural killer cell apoptotic process
GO:0010829	negative regulation of D-glucose transmembrane transport
GO:2000675	negative regulation of type B pancreatic cell apoptotic process
GO:0060304	regulation of phosphatidylinositol dephosphorylation
GO:1902093	positive regulation of flagellated sperm motility
GO:1905211	negative regulation of fibroblast chemotaxis
GO:2000934	negative regulation of cellotriose metabolic process
GO:1900957	negative regulation of 17-methylnonadec-1-ene biosynthetic process
GO:1904799	regulation of neuron remodeling
GO:0060261	positive regulation of transcription initiation by RNA polymerase II
GO:0009873	ethylene-activated signaling pathway
GO:0075306	regulation of conidium formation
GO:2001010	negative regulation of plant-type cell wall cellulose biosynthetic process
GO:0048084	positive regulation of adult chitin-containing cuticle pigmentation
GO:2000765	regulation of cytoplasmic translation
GO:2000974	negative regulation of pro-B cell differentiation
GO:1904261	positive regulation of basement membrane assembly involved in embryonic body morphogenesis
GO:1905532	regulation of L-leucine import across plasma membrane
GO:0010660	regulation of muscle cell apoptotic process
GO:2001276	regulation of L-leucine biosynthetic process
GO:0010650	positive regulation of cell communication by electrical coupling
GO:1905792	positive regulation of mechanosensory behavior
GO:1904036	negative regulation of epithelial cell apoptotic process
GO:1904731	positive regulation of intestinal lipid absorption
GO:0072331	signal transduction by p53 class mediator
GO:0035665	TIRAP-dependent toll-like receptor 4 signaling pathway
GO:1904858	negative regulation of endothelial cell chemotaxis to vascular endothelial growth factor
GO:2000586	regulation of platelet-derived growth factor receptor-beta signaling pathway
GO:0010639	negative regulation of organelle organization
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand
GO:0045707	regulation of adult salivary gland boundary specification
GO:2000975	positive regulation of pro-B cell differentiation
GO:0106014	regulation of inflammatory response to wounding
GO:0034153	positive regulation of toll-like receptor 6 signaling pathway
GO:2001140	positive regulation of phospholipid transport
GO:0060239	positive regulation of signal transduction involved in conjugation with cellular fusion
GO:2000384	negative regulation of ectoderm development
GO:1903116	positive regulation of actin filament-based movement
GO:0090028	positive regulation of pheromone-dependent signal transduction involved in conjugation with cellular fusion
GO:0075257	positive regulation of teliospore formation
GO:2000297	negative regulation of synapse maturation
GO:2000042	negative regulation of double-strand break repair via homologous recombination
GO:1904695	positive regulation of vascular associated smooth muscle contraction
GO:0045753	negative regulation of acetate catabolic process
GO:0110002	regulation of tRNA methylation
GO:2000264	negative regulation of blood coagulation, extrinsic pathway
GO:0032685	negative regulation of granulocyte macrophage colony-stimulating factor production
GO:0045602	negative regulation of endothelial cell differentiation
GO:0055096	low-density lipoprotein particle mediated signaling
GO:1905421	regulation of plant organ morphogenesis
GO:0046644	negative regulation of gamma-delta T cell activation
GO:2000137	negative regulation of cell proliferation involved in heart morphogenesis
GO:0031335	regulation of sulfur amino acid metabolic process
GO:0061169	positive regulation of hair placode formation
GO:1900213	positive regulation of mesenchymal cell apoptotic process involved in metanephros development
GO:0033087	negative regulation of immature T cell proliferation
GO:0006275	regulation of DNA replication
GO:1900057	positive regulation of leaf senescence
GO:0032024	positive regulation of insulin secretion
GO:0050812	regulation of acyl-CoA biosynthetic process
GO:0060917	regulation of (1->6)-beta-D-glucan biosynthetic process
GO:1902162	regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator
