GOID	TERM
GO:1904457	positive regulation of neuronal action potential
GO:2000096	positive regulation of Wnt signaling pathway, planar cell polarity pathway
GO:2000304	positive regulation of ceramide biosynthetic process
GO:1902240	positive regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator
GO:1903934	positive regulation of DNA primase activity
GO:0008284	positive regulation of cell population proliferation
GO:0048691	positive regulation of axon extension involved in regeneration
GO:0060545	positive regulation of necroptotic process
GO:0002869	positive regulation of B cell deletion
GO:0002633	positive regulation of granuloma formation
GO:2000813	negative regulation of barbed-end actin filament capping
GO:2000570	positive regulation of T-helper 2 cell activation
GO:1900827	positive regulation of membrane depolarization during cardiac muscle cell action potential
GO:0002702	positive regulation of production of molecular mediator of immune response
GO:0032748	positive regulation of interleukin-24 production
GO:0002760	positive regulation of antimicrobial humoral response
GO:0051962	positive regulation of nervous system development
GO:1904466	positive regulation of matrix metallopeptidase secretion
GO:0036494	positive regulation of translation initiation in response to endoplasmic reticulum stress
GO:0032738	positive regulation of interleukin-15 production
GO:0075245	positive regulation of oospore formation
GO:2000748	positive regulation of defecation rhythm
GO:0051495	positive regulation of cytoskeleton organization
GO:0071654	positive regulation of chemokine (C-C motif) ligand 1 production
GO:0060731	positive regulation of intestinal epithelial structure maintenance
GO:0002803	positive regulation of antibacterial peptide production
GO:1901798	positive regulation of signal transduction by p53 class mediator
GO:1900241	positive regulation of phenotypic switching
GO:2000979	positive regulation of forebrain neuron differentiation
GO:1903328	positive regulation of tRNA metabolic process
GO:0009689	induction of phytoalexin biosynthetic process
GO:1901896	positive regulation of ATPase-coupled calcium transmembrane transporter activity
GO:0002585	positive regulation of antigen processing and presentation of peptide antigen
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0032765	positive regulation of mast cell cytokine production
GO:0030858	positive regulation of epithelial cell differentiation
GO:2000464	positive regulation of astrocyte chemotaxis
GO:1904031	positive regulation of cyclin-dependent protein kinase activity
GO:1900020	positive regulation of protein kinase C activity
GO:0033089	positive regulation of T cell differentiation in thymus
GO:0090238	positive regulation of arachidonate secretion
GO:1905689	positive regulation of diacylglycerol kinase activity
GO:1903521	positive regulation of mammary gland involution
GO:2000651	positive regulation of sodium ion transmembrane transporter activity
GO:0010575	positive regulation of vascular endothelial growth factor production
GO:2000758	positive regulation of peptidyl-lysine acetylation
GO:1902492	positive regulation of sperm capacitation
GO:1900904	positive regulation of hexadecanal biosynthetic process
GO:1900913	positive regulation of olefin biosynthetic process
GO:1904737	positive regulation of fatty acid beta-oxidation using acyl-CoA dehydrogenase
GO:0140409	positive regulation of mRNA alternative polyadenylation
GO:1902800	positive regulation of phosphodiesterase I activity
GO:1905901	positive regulation of smooth muscle tissue development
GO:0002839	positive regulation of immune response to tumor cell
GO:0031586	negative regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity
GO:0002755	MyD88-dependent toll-like receptor signaling pathway
GO:0048255	mRNA stabilization
GO:1904685	positive regulation of metalloendopeptidase activity
GO:1904450	positive regulation of aspartate secretion
GO:0062090	positive regulation of taurine biosynthetic process
GO:0046321	positive regulation of fatty acid oxidation
GO:0048783	positive regulation of cyanophore differentiation
GO:1901456	positive regulation of response to toluene
GO:1900338	positive regulation of methane biosynthetic process from carbon monoxide
GO:0006293	nucleotide-excision repair, preincision complex stabilization
GO:1900482	positive regulation of diacylglycerol biosynthetic process
GO:1905626	positive regulation of L-methionine import across plasma membrane
GO:1900925	positive regulation of glycine import across plasma membrane
GO:1901893	positive regulation of cell septum assembly
GO:1902874	positive regulation of horizontal cell localization
GO:0001870	positive regulation of complement activation, lectin pathway
GO:2000418	positive regulation of eosinophil migration
GO:0002807	positive regulation of antimicrobial peptide biosynthetic process
GO:1900931	positive regulation of L-tyrosine import across plasma membrane
GO:1905464	positive regulation of DNA duplex unwinding
GO:0051388	positive regulation of neurotrophin TRK receptor signaling pathway
GO:1904061	positive regulation of locomotor rhythm
GO:0034150	toll-like receptor 6 signaling pathway
GO:0035668	TRAM-dependent toll-like receptor signaling pathway
GO:0060635	positive regulation of (1->3)-beta-D-glucan biosynthetic process
GO:1905798	positive regulation of intraciliary anterograde transport
GO:1904828	positive regulation of hydrogen sulfide biosynthetic process
GO:1900072	positive regulation of sulfite transmembrane transport
GO:1900979	positive regulation of tatiopterin metabolic process
GO:1905434	positive regulation of retrograde trans-synaptic signaling by neuropeptide
GO:0002888	positive regulation of myeloid leukocyte mediated immunity
GO:1905737	positive regulation of L-proline import across plasma membrane
GO:1900886	positive regulation of tridecane biosynthetic process
GO:1905555	positive regulation of blood vessel branching
GO:0045919	positive regulation of cytolysis
GO:0106216	positive regulation of vesicle fusion with Golgi apparatus
GO:0060279	positive regulation of ovulation
GO:0010907	positive regulation of glucose metabolic process
GO:1901724	positive regulation of cell proliferation involved in kidney development
GO:1902231	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage
GO:1904540	positive regulation of glycolytic process through fructose-6-phosphate
GO:1902632	positive regulation of membrane hyperpolarization
GO:1901468	positive regulation of ferulate catabolic process
GO:1905332	positive regulation of morphogenesis of an epithelium
GO:1901863	positive regulation of muscle tissue development
GO:0110117	positive regulation of compound eye photoreceptor cell differentiation
GO:0150176	positive regulation of phosphatidylethanolamine metabolic process
GO:0034174	toll-like receptor 12 signaling pathway
GO:2001005	positive regulation of pectin catabolic process
GO:0033141	positive regulation of peptidyl-serine phosphorylation of STAT protein
GO:0045944	positive regulation of transcription by RNA polymerase II
GO:0045146	initiation of acetate catabolic process by acetate
GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter
GO:1905138	positive regulation of viral DNA genome packaging via site-specific sequence recognition
GO:0050861	positive regulation of B cell receptor signaling pathway
GO:0045807	positive regulation of endocytosis
GO:0070237	positive regulation of activation-induced cell death of T cells
GO:0032079	positive regulation of endodeoxyribonuclease activity
GO:1905656	positive regulation of artery smooth muscle contraction
GO:0032731	positive regulation of interleukin-1 beta production
GO:0001812	positive regulation of type I hypersensitivity
GO:0002624	positive regulation of B cell antigen processing and presentation
GO:0070496	positive regulation of thrombin-activated receptor signaling pathway
GO:0045842	positive regulation of mitotic metaphase/anaphase transition
GO:0120272	positive regulation of nuclear-transcribed mRNA catabolic process, meiosis-specific transcripts
