GOID	TERM
GO:0060377	negative regulation of mast cell differentiation
GO:1903073	negative regulation of death-inducing signaling complex assembly
GO:0031441	negative regulation of mRNA 3'-end processing
GO:0090298	negative regulation of mitochondrial DNA replication
GO:0090272	negative regulation of fibroblast growth factor production
GO:0034252	negative regulation of amide catabolic process
GO:0006469	negative regulation of protein kinase activity
GO:2000088	negative regulation of mesonephric glomerulus development
GO:0070303	negative regulation of stress-activated protein kinase signaling cascade
GO:1905052	negative regulation of base-excision repair
GO:0045875	negative regulation of sister chromatid cohesion
GO:1905880	negative regulation of oogenesis
GO:1905463	negative regulation of DNA duplex unwinding
GO:1903657	negative regulation of type IV pilus biogenesis
GO:0002626	negative regulation of T cell antigen processing and presentation
GO:1900975	negative regulation of tatiopterin biosynthetic process
GO:1901880	negative regulation of protein depolymerization
GO:0032250	negative regulation of adenosine transport
GO:1900760	negative regulation of sterigmatocystin biosynthetic process
GO:1903523	negative regulation of blood circulation
GO:0045644	negative regulation of eosinophil differentiation
GO:0051148	negative regulation of muscle cell differentiation
GO:2001125	negative regulation of translational frameshifting
GO:1902845	negative regulation of mitotic spindle elongation
GO:0070803	negative regulation of metula development
GO:0060313	negative regulation of blood vessel remodeling
GO:1905170	negative regulation of protein localization to phagocytic vesicle
GO:1901202	negative regulation of extracellular matrix assembly
GO:0014007	negative regulation of microglia differentiation
GO:1900056	negative regulation of leaf senescence
GO:1905522	negative regulation of macrophage migration
GO:0032720	negative regulation of tumor necrosis factor production
GO:0002701	negative regulation of production of molecular mediator of immune response
GO:0031944	negative regulation of glucocorticoid metabolic process
GO:0032904	negative regulation of nerve growth factor production
GO:0045014	carbon catabolite repression of transcription by glucose
GO:2000204	negative regulation of ribosomal large subunit export from nucleus
GO:1900903	negative regulation of hexadecanal biosynthetic process
GO:0140669	negative regulation of oxytocin production
GO:0060190	negative regulation of protein desumoylation
GO:0045939	negative regulation of steroid metabolic process
GO:0010751	negative regulation of nitric oxide mediated signal transduction
GO:0035207	negative regulation of hemocyte proliferation
GO:1904521	negative regulation of myofibroblast cell apoptotic process
GO:1905875	negative regulation of postsynaptic density organization
GO:2000375	negative regulation of oxygen metabolic process
GO:0031115	negative regulation of microtubule polymerization
GO:0010923	negative regulation of phosphatase activity
GO:0110099	negative regulation of calcium import into the mitochondrion
GO:0048297	negative regulation of isotype switching to IgA isotypes
GO:0032096	negative regulation of response to food
GO:1990172	G protein-coupled receptor catabolic process
GO:0039501	suppression by virus of host type I interferon production
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway
GO:1903637	negative regulation of protein insertion into mitochondrial outer membrane
GO:0045721	negative regulation of gluconeogenesis
GO:1905450	negative regulation of Fc-gamma receptor signaling pathway involved in phagocytosis
GO:0033604	negative regulation of catecholamine secretion
GO:0060093	negative regulation of synaptic transmission, glycinergic
GO:1905190	negative regulation of metaphase/anaphase transition of meiosis II
GO:1903347	negative regulation of bicellular tight junction assembly
GO:0010633	negative regulation of epithelial cell migration
GO:0160035	negative regulation of Toll receptor ligand protein activation cascade
GO:0010360	negative regulation of anion channel activity
GO:0110059	negative regulation of blood vessel endothelial cell differentiation
GO:1905672	negative regulation of lysosome organization
GO:0033086	negative regulation of extrathymic T cell differentiation
GO:0010653	negative regulation of cell communication by chemical coupling
GO:1902227	negative regulation of macrophage colony-stimulating factor signaling pathway
GO:1904898	negative regulation of hepatic stellate cell proliferation
GO:0032378	negative regulation of intracellular lipid transport
GO:0051175	negative regulation of sulfur metabolic process
GO:2000813	negative regulation of barbed-end actin filament capping
GO:0060226	negative regulation of retinal cone cell fate commitment
GO:1900346	negative regulation of methane biosynthetic process from methanethiol
GO:1905681	negative regulation of innate immunity memory response
GO:2001268	negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway
GO:1902835	negative regulation of proline import across plasma membrane
GO:0010955	negative regulation of protein processing
GO:0045800	negative regulation of chitin-based cuticle tanning
GO:0032945	negative regulation of mononuclear cell proliferation
GO:0032689	negative regulation of type II interferon production
GO:2000227	negative regulation of pancreatic A cell differentiation
GO:0031953	negative regulation of protein autophosphorylation
GO:0072302	negative regulation of metanephric glomerular mesangial cell proliferation
GO:0141113	negative regulation of Wnt signaling pathway, planar cell polarity pathway
GO:0002921	negative regulation of humoral immune response
GO:0032709	negative regulation of interleukin-25 production
GO:1905839	negative regulation of telomeric D-loop disassembly
GO:1903287	negative regulation of potassium ion import across plasma membrane
GO:0090051	negative regulation of cell migration involved in sprouting angiogenesis
GO:0045650	negative regulation of macrophage differentiation
GO:0034104	negative regulation of tissue remodeling
GO:0080037	negative regulation of cytokinin-activated signaling pathway
GO:0051587	inhibition of dopamine uptake involved in synaptic transmission
GO:1901495	negative regulation of cysteine metabolic process
GO:0062088	negative regulation of vein smooth muscle contraction
GO:0002257	negative regulation of kinin cascade
GO:0000958	mitochondrial mRNA catabolic process
GO:0070367	negative regulation of hepatocyte differentiation
GO:0048671	negative regulation of collateral sprouting
GO:2000565	negative regulation of CD8-positive, alpha-beta T cell proliferation
GO:1903384	negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway
GO:0031586	negative regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity
GO:0090258	negative regulation of mitochondrial fission
GO:0140766	siRNA-mediated post-transcriptional gene silencing
GO:0051129	negative regulation of cellular component organization
GO:1905454	negative regulation of myeloid progenitor cell differentiation
GO:0070954	negative regulation of neutrophil mediated cytotoxicity
GO:2000593	negative regulation of metanephric DCT cell differentiation
GO:0048255	mRNA stabilization
GO:2000399	negative regulation of thymocyte aggregation
GO:0062110	negative regulation of DNA recombinase disassembly
GO:0048632	negative regulation of skeletal muscle tissue growth
GO:1902725	negative regulation of satellite cell differentiation
GO:1902206	negative regulation of interleukin-2-mediated signaling pathway
GO:0110109	negative regulation of imaginal disc-derived wing vein specification
GO:0051948	negative regulation of glutamate uptake involved in transmission of nerve impulse
GO:0070104	negative regulation of interleukin-6-mediated signaling pathway
GO:0033600	negative regulation of mammary gland epithelial cell proliferation
GO:0030308	negative regulation of cell growth
GO:0031336	negative regulation of sulfur amino acid metabolic process
GO:0035366	negative regulation of thymine transport
GO:1903369	negative regulation of foraging behavior
